dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,label
0.763207,tcp,-,FIN,30,14,25854,764,56.341201,254,252,261978.7188,7442.279785,26.276346,50.743309,Normal
0.601285,tcp,-,FIN,10,6,2228,268,24.946574,254,252,26689.50781,2980.283936,63.321556,102.310203,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.085024,tcp,ftp-data,FIN,6,8,320,1838,152.898007,31,29,25122.31836,151392.5469,16.9436,12.071571,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,udp,-,INT,2,0,660,0,111111.1072,254,0,293333312.0,0.0,0.009,0.0,Normal
0.534811,tcp,-,FIN,10,8,1506,354,31.786929,254,252,20283.80078,4637.151855,58.134,66.585711,Attack
6e-06,udp,-,INT,2,0,628,0,166666.6608,254,0,418666656.0,0.0,0.006,0.0,Normal
0.00112,udp,dns,CON,2,2,146,178,2678.571357,31,29,521428.5625,635714.25,0.008,0.008,Normal
2.103718,tcp,http,FIN,10,12,858,3692,9.982326,62,252,2939.557373,12872.44727,233.746444,181.917449,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1.026119,tcp,http,FIN,14,18,1684,10168,30.210921,31,29,12193.51758,74876.30469,78.906151,60.328941,Normal
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
6e-06,udp,-,INT,2,0,232,0,166666.6608,254,0,154666656.0,0.0,0.006,0.0,Attack
0.538664,tcp,-,FIN,10,8,532,354,31.559563,254,252,7113.896973,4603.983398,55.725111,67.782289,Attack
0.590307,tcp,http,FIN,10,6,738,268,25.410507,254,252,9012.259766,3035.708496,61.907333,110.926203,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
1.57665,tcp,-,FIN,10,8,564,354,10.782355,254,252,2577.616943,1572.955322,169.638333,213.420422,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.055833,tcp,smtp,FIN,52,38,37210,3172,1594.039348,31,29,5229165.5,442605.625,1.088098,1.45727,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0.004,0.0,Attack
2.667254,tcp,smtp,FIN,122,34,138616,2374,58.112201,62,252,412349.1875,6913.477539,22.227116,78.399148,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Attack
0.981872,tcp,-,FIN,20,16,9246,9028,35.646193,254,252,71569.40625,68962.14063,48.320737,61.301602,Attack
0.475056,tcp,-,FIN,10,8,472,564,35.785255,254,252,7157.05127,8319.019531,52.756667,59.605285,Attack
9.383048,tcp,ftp,FIN,24,26,1268,1814,5.222184,62,252,1036.763306,1487.789429,407.958609,368.169375,Attack
3.273767,tcp,-,FIN,446,858,25056,1094788,398.012443,31,29,61091.70313,2672182.75,7.3893,3.819459,Normal
0.46213,tcp,http,FIN,10,8,1022,1126,36.786185,62,252,15926.25391,17068.78906,51.347778,59.12557,Attack
0.040346,tcp,-,FIN,40,38,2542,19162,1908.491532,31,29,491548.0938,3699598.5,1.025385,1.106778,Normal
0.739199,tcp,-,FIN,28,30,4840,3080,77.110496,31,29,50519.55078,32229.48242,29.55564,25.471586,Normal
0.040835,tcp,-,FIN,64,66,3806,54798,3159.054688,31,29,734076.125,10572891.0,0.653548,0.627125,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
1.38515,tcp,-,FIN,10,8,564,354,12.273039,254,252,2933.978271,1790.419922,153.905556,178.049422,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
1.518413,tcp,http,FIN,10,20,822,15790,19.098889,62,252,3898.807617,79035.15625,168.712556,75.822948,Attack
3e-06,chaos,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.000982,udp,dns,CON,2,2,130,162,3054.989733,31,29,529531.5625,659877.8125,0.009,0.002,Normal
0.001036,udp,dns,CON,2,2,146,178,2895.752973,31,29,563706.5625,687258.6875,0.008,0.007,Normal
1.204846,tcp,-,FIN,18,24,996,10094,34.029245,62,252,6248.101074,64233.93359,70.817824,49.866654,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
58.11919,ospf,-,REQ,64,0,17408,0,1.083979,254,0,2358.739014,0.0,921.043312,0.0,Attack
5e-06,smp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
1.969076,tcp,-,FIN,10,10,608,646,9.649196,254,252,2226.425049,2364.560791,218.786222,210.659891,Attack
1.285573,tcp,-,FIN,28,26,4022,3362,41.226752,254,252,24138.65234,20118.6543,47.613815,50.82232,Attack
0.398313,tcp,http,FIN,10,8,828,3200,42.680004,62,252,14983.19238,56237.18359,44.257,41.619855,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
3.054258,tcp,-,FIN,36,14,34710,988,16.043176,254,252,88390.69531,2404.511963,83.728542,217.200391,Attack
6e-06,ipv6-frag,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.684805,tcp,http,FIN,10,8,894,916,24.824586,62,252,9404.137695,9369.09082,75.992778,84.36243,Attack
9e-06,pvp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.547133,tcp,-,FIN,226,438,13038,548216,1211.771115,31,29,189803.9375,7997543.0,2.452148,1.250954,Normal
2.44203,tcp,-,FIN,10,8,564,354,6.961422,254,252,1664.189209,1015.548584,268.890222,336.085281,Attack
0.955495,tcp,-,FIN,10,6,624,268,15.698669,254,252,4705.414551,1875.467651,102.611222,173.464594,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1.04771,tcp,-,FIN,12,8,3728,354,18.13479,254,252,26098.82617,2367.067383,95.246362,134.499281,Attack
1.176683,tcp,ftp,FIN,14,12,756,682,21.246165,254,252,4772.738281,4256.031738,88.933536,100.305367,Normal
1e-05,rsvp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
3e-06,ifmp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.395517,tcp,-,FIN,28,30,4480,3080,144.115174,31,29,87379.30469,60235.08594,14.637333,13.618793,Normal
2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0.002,0.0,Attack
1.006812,tcp,http,FIN,14,18,1684,10168,30.790257,31,29,12427.3457,76312.16406,77.421464,59.196059,Normal
0.695759,tcp,http,FIN,10,8,1024,2064,24.433748,62,252,10601.37207,20765.81055,77.212,86.022141,Attack
1.050232,tcp,ssh,FIN,106,116,9400,12402,210.429685,31,29,70932.89844,93663.10938,9.998876,9.128096,Normal
1e-06,udp,-,INT,2,0,78,0,1000000.003,254,0,312000000.0,0.0,0.001,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.222405,tcp,ftp-data,FIN,14,6,8928,320,85.429733,31,29,298230.7188,9604.100586,17.108077,44.359398,Normal
7e-06,udp,-,INT,2,0,142,0,142857.1409,254,0,81142856.0,0.0,0.007,0.0,Attack
0.048968,tcp,ftp-data,FIN,14,8,8928,424,428.851508,31,29,1354517.25,60611.01172,3.766769,8.041667,Normal
0.001018,udp,dns,CON,2,2,130,162,2946.954953,31,29,510805.5313,636542.25,0.009,0.007,Normal
1.55729,tcp,http,FIN,10,10,810,3350,12.200682,62,252,3744.967285,15488.44531,173.032222,159.397109,Attack
1.1e-05,sctp,-,INT,2,0,1256,0,90909.0902,254,0,456727264.0,0.0,0.011,0.0,Attack
3e-06,argus,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0.003,0.0,Attack
0.003939,tcp,http,FIN,8,10,1052,824,4315.816243,31,29,1870525.5,1506981.5,0.512857,0.383444,Normal
0.517412,ospf,-,INT,20,0,1040,0,36.72122,254,0,15276.02734,0.0,27.232211,0.0,Attack
1.151591,tcp,-,FIN,10,8,898,354,14.762186,254,252,5620.05127,2153.54248,127.843222,154.355141,Attack
40.394421,tcp,-,FIN,26,16,3770,1450,1.014992,254,252,717.920959,269.344116,1614.860799,2687.87675,Attack
9e-06,mhrp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
2.682322,tcp,ftp,FIN,22,22,1194,1642,16.030887,62,252,3400.039307,4676.544922,127.729622,121.50481,Attack
0.132872,tcp,smtp,FIN,54,42,37914,3380,714.973808,31,29,2240472.0,198687.4531,2.500509,3.228049,Normal
9e-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0.009,0.0,Attack
1e-05,qnx,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0.0,0.0,Normal
0.567441,tcp,http,FIN,10,8,788,1360,29.959063,62,252,10009.85156,16777.07422,63.049,64.790715,Attack
0.484747,tcp,-,FIN,10,8,604,354,35.069841,254,252,8977.878906,5116.070801,53.860778,63.88857,Attack
0.962508,tcp,ftp-data,FIN,8,8,364,1128,15.584286,62,252,2651.406494,8203.568359,137.501143,122.32357,Attack
2.574901,tcp,-,FIN,122,126,7814,16912,95.926014,31,29,24078.59375,52127.82813,21.634976,20.595031,Normal
0.005053,tcp,ftp-data,FIN,8,12,424,8824,3760.142446,31,29,587373.8125,12806649.0,0.657286,0.418,Normal
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
1.18267,tcp,http,FIN,14,18,1684,10168,26.211877,31,29,10579.45117,64964.86719,90.947849,69.541118,Normal
3e-06,udp,-,INT,2,0,592,0,333333.3215,254,0,789333312.0,0.0,0.003,0.0,Attack
0.751958,tcp,-,FIN,10,8,938,354,22.607645,254,252,8989.863281,3298.056396,80.898333,95.627,Normal
1.677965,tcp,-,FIN,60,14,68185,612,43.505078,254,252,319668.1563,2712.809814,26.707017,122.975766,Attack
0.937986,tcp,-,FIN,12,8,1066,746,20.256166,254,252,8341.275391,5569.379395,79.069545,114.859289,Attack
0.001791,udp,-,CON,4,4,536,304,3908.431007,31,29,1795644.875,1018425.438,0.457333,0.231333,Normal
0.001053,udp,dns,CON,2,2,146,178,2849.002888,31,29,554605.875,676163.375,0.007,0.007,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.035137,udp,-,CON,4,4,528,304,199.220187,31,29,90161.36719,51911.08984,6.664333,7.675333,Normal
6e-06,dgp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1.235843,tcp,http,FIN,14,18,1684,10168,25.084094,31,29,10124.26367,62169.71094,95.037849,72.663706,Normal
0.3791,tcp,-,FIN,10,6,490,268,39.567397,254,252,9306.251953,4726.984863,42.019222,59.376199,Normal
0.992345,tcp,-,FIN,122,126,7820,15736,248.905377,31,29,62526.64453,125859.4609,8.328361,7.934512,Normal
0.613482,tcp,-,FIN,22,10,17778,852,50.53123,254,252,221294.1875,10001.92383,29.213428,61.961891,Attack
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0.002,0.0,Attack
0.797113,tcp,http,FIN,10,10,816,1382,23.836018,62,252,7376.620605,12485.05566,88.568111,81.671445,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
1.346804,tcp,http,FIN,10,14,822,11956,17.077466,62,252,4395.591309,65945.75,149.644889,102.313389,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1.669591,tcp,http,FIN,14,42,956,47266,32.942201,62,252,4254.93457,221088.8906,128.376303,38.090489,Attack
1.576239,tcp,-,FIN,40,42,2558,23162,51.388146,31,29,12663.05469,114759.25,41.470843,39.392526,Normal
2.820563,tcp,ftp,FIN,24,22,1240,1624,15.954261,62,252,3372.376221,4399.121582,122.621913,130.75619,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.848138,tcp,-,FIN,12,8,1466,702,22.402015,254,252,12677.18262,5800.942871,72.869185,104.098711,Attack
0.921831,tcp,http,FIN,10,8,836,354,18.441558,254,252,6534.820312,2690.297852,98.031333,116.655711,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
0.071911,tcp,-,FIN,60,62,3598,48710,1682.635487,31,29,393708.9063,5331590.5,1.234431,1.188017,Normal
1.009774,tcp,http,FIN,14,18,1684,10168,30.69994,31,29,12390.8916,76088.3125,77.646925,59.367529,Normal
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0.006,0.0,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
5.833605,tcp,http,FIN,328,746,17538,1087890,183.934297,31,29,23978.3125,1489894.5,17.893521,7.823678,Normal
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
0.005584,tcp,-,FIN,22,24,1958,2308,8058.739047,31,29,2677650.25,3169054.25,0.249,0.219348,Normal
0.783488,tcp,-,FIN,10,8,564,354,21.697844,254,252,5187.061035,3165.33252,87.054222,100.244711,Attack
1.367692,tcp,http,FIN,10,8,844,354,12.429699,254,252,4445.445312,1813.273804,149.210889,176.685719,Attack
0.004203,tcp,ftp-data,FIN,14,6,8928,320,4520.580424,31,29,15781108.0,508208.4063,0.323308,0.7172,Normal
0.025543,tcp,ssh,FIN,112,112,9712,12194,8730.376041,31,29,3014837.75,3785303.25,0.224269,0.231009,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.576,0.0,Normal
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
1.110272,tcp,-,FIN,16,10,1208,556,22.517004,254,252,8163.765137,3609.926025,72.900002,116.661219,Normal
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
0.536266,tcp,-,FIN,12,12,1144,5706,42.889161,254,252,15648.94922,78035.89844,48.751455,42.652909,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.560516,tcp,ftp-data,FIN,8,10,364,3754,30.329197,62,252,4552.947754,48226.99219,80.073712,56.782,Attack
0.060647,tcp,-,FIN,44,46,2766,27770,1467.508707,31,29,356687.0625,3583623.25,1.402349,1.335111,Normal
1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
0.789542,tcp,http,FIN,10,6,798,268,18.998356,254,252,7285.23584,2269.670166,82.510333,136.595797,Attack
0.001065,udp,dns,CON,2,2,146,178,2816.901513,31,29,548356.8125,668544.625,0.01,0.009,Normal
0.037651,tcp,-,FIN,60,62,3614,50036,3213.726176,31,29,755146.0,10460068.0,0.632797,0.61835,Normal
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
0.768817,tcp,-,FIN,12,10,2504,608,27.314692,62,252,23891.25,5702.26709,69.892457,72.031555,Attack
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.067251,tcp,http,FIN,10,12,752,5472,19.676721,62,252,5074.720215,37599.40234,118.583444,89.852182,Attack
4e-06,udp,-,INT,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0.004,0.0,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
2.567916,tcp,http,FIN,78,474,3796,620637,214.570889,62,252,11676.39453,1929433.875,33.349557,5.427493,Attack
1.73152,tcp,ftp,FIN,22,22,1198,1664,24.833671,62,252,5285.529297,7341.526367,82.453335,78.343426,Attack
4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
0.008332,tcp,ssh,FIN,32,24,3728,5474,6601.056079,31,29,3468074.75,5036966.0,0.268774,0.328,Normal
0.402976,tcp,-,FIN,10,8,1580,354,42.186134,254,252,28229.96875,6154.212402,43.040667,50.650145,Attack
1.249973,tcp,http,FIN,14,18,1684,10168,24.800535,31,29,10009.81543,61466.92578,96.124387,73.496588,Normal
0.275777,tcp,-,FIN,10,8,2554,464,61.644007,254,252,66691.5625,11777.63184,29.218556,38.460145,Attack
0.016861,tcp,-,FIN,48,50,2958,33044,5752.921226,31,29,1374533.0,15365163.0,0.351681,0.333163,Normal
0.351411,tcp,-,FIN,10,6,2516,268,42.685059,254,252,51563.55078,5099.441895,36.902111,51.464602,Normal
9e-06,leaf-2,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0.009,0.0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
6e-06,udp,-,INT,2,0,82,0,166666.6608,254,0,54666664.0,0.0,0.006,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
9e-06,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.784708,tcp,-,FIN,12,8,2026,704,24.212827,254,252,18942.07813,6280.042969,68.713817,97.813289,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1.83599,tcp,-,FIN,40,42,2558,23162,44.117889,31,29,10871.51953,98523.41406,47.06854,44.767611,Normal
1.161337,tcp,-,FIN,10,8,2516,354,14.6383,254,252,15602.70606,2135.469727,120.646333,151.201859,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.105836,tcp,-,FIN,22,14,1470,1728,330.70034,31,29,106126.4609,121319.7813,5.03981,8.087308,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.501882,tcp,-,FIN,10,6,2516,268,29.887502,254,252,36104.10156,3570.560303,51.242333,85.542602,Attack
3e-06,hmp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1e-06,netblt,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
1e-05,cphb,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.308228,tcp,-,FIN,10,6,1012,268,48.665276,254,252,23644.83594,5813.878418,33.454889,49.214199,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.001088,udp,dns,CON,2,2,146,178,2757.352893,31,29,536764.6875,654411.75,0.007,0.006,Normal
0.514976,tcp,-,FIN,22,24,2054,2478,87.382709,31,29,30463.55469,36894.92188,24.506238,22.366262,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
1.505359,tcp,-,FIN,48,230,2322,281422,184.009256,62,252,12084.82422,1489074.625,32.028916,6.47379,Attack
1.631893,tcp,-,FIN,10,8,564,354,10.417349,254,252,2490.359375,1519.707397,181.216556,212.322,Attack
0.308402,tcp,ftp-data,FIN,14,6,8928,320,61.607901,31,29,215069.9375,6926.024902,23.723231,61.548602,Normal
0.511165,tcp,-,FIN,10,8,674,354,33.257362,254,252,9499.867188,4851.662109,56.796111,59.694,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.424106,tcp,-,FIN,10,6,650,268,35.368516,254,252,11034.97754,4225.358887,45.167111,69.076398,Normal
1.876079,tcp,-,FIN,18,20,1000,4268,19.721984,62,252,4029.681152,17291.38281,110.350353,94.305948,Attack
1.808231,tcp,ftp,FIN,22,22,1166,1660,23.780148,62,252,4924.149414,7012.378418,86.106237,83.106762,Attack
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0.006,0.0,Attack
0.024861,tcp,-,FIN,60,62,3614,50036,4867.060765,31,29,1143638.625,15841358.0,0.41617,0.398115,Normal
1.899618,tcp,-,FIN,10,8,534,354,8.949168,254,252,2025.67041,1305.525635,207.898778,252.920422,Normal
7e-06,compaq-peer,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
8e-06,merit-inp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.104085,udp,-,CON,4,4,520,304,67.252727,31,29,29975.50195,17524.13867,19.656334,21.339666,Normal
0.711008,tcp,-,FIN,10,6,534,268,21.096809,254,252,5412.034668,2520.365479,78.946222,129.282,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.22187,tcp,smtp,FIN,52,42,37232,3380,419.164366,31,29,1316662.875,118988.5938,4.43064,5.398732,Normal
0.561539,tcp,-,FIN,28,30,4656,3080,101.506753,31,29,63967.0625,42426.26172,20.787073,19.343482,Normal
0.119118,tcp,-,FIN,22,24,2054,2478,377.776666,31,29,131701.3438,159505.7031,5.655238,5.152739,Normal
8e-06,merit-inp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.569211,ospf,-,INT,20,0,1040,0,33.379537,254,0,13885.8877,0.0,29.958475,0.0,Attack
1.205849,tcp,ftp,FIN,12,12,570,682,19.073697,254,252,3469.754395,4153.090332,109.499544,101.084094,Normal
3.916585,tcp,-,FIN,28,16,21218,784,10.978952,254,252,41793.55078,1501.307861,145.048558,256.463797,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
0.070297,tcp,ftp-data,FIN,6,8,320,1862,184.929648,31,29,30385.36328,185498.6563,13.9976,9.965714,Normal
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
1.203026,tcp,-,FIN,28,26,4064,3294,44.055571,254,252,26060.94922,21066.875,44.55652,47.804441,Attack
1e-06,udp,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0.001,0.0,Attack
6e-06,udp,-,INT,2,0,1064,0,166666.6608,254,0,709333312.0,0.0,0.006,0.0,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1.187094,tcp,-,FIN,10,10,608,646,16.005473,254,252,3693.052246,3922.183105,131.899333,126.208336,Attack
0.796377,tcp,http,FIN,10,6,504,268,18.8353,254,252,4560.653809,2250.19043,78.825778,141.26,Attack
1.246181,tcp,http,FIN,60,14,68193,612,58.57897,254,252,430480.0,3652.759766,21.121712,82.763383,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
