dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,label
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.029984,tcp,-,FIN,72,74,4238,63516,4835.912614,31,29,1115261.5,16717717.0,0.416972,0.40211,Normal
0.503329,tcp,-,FIN,10,6,852,268,29.801582,254,252,12190.83398,3560.295654,55.925444,71.793203,Normal
1.707093,tcp,-,FIN,10,8,2100,354,9.95845,254,252,8857.162109,1452.762085,184.460889,229.360578,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.001042,udp,dns,CON,2,2,130,162,2879.078645,31,29,499040.3125,621881.0,0.009,0.007,Normal
3.037868,tcp,http,FIN,44,184,3530,244594,74.723457,62,252,9085.319336,640620.3125,70.645903,16.260672,Attack
32.043442,tcp,http,FIN,2578,394,3439898,16952,92.71788,254,252,858475.5625,4221.519043,12.430641,81.213898,Attack
0.625121,tcp,-,CON,6,2,978,86,11.197832,62,252,10429.98047,550.293457,125.0242,0.008,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.030953,tcp,-,FIN,72,74,4238,63516,4684.52179,31,29,1080347.625,16194360.0,0.437629,0.422167,Normal
1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0.01,0.0,Attack
0.767545,tcp,-,FIN,12,6,4658,268,22.148539,254,252,44505.53516,2334.716553,65.315362,139.258203,Normal
0.001085,udp,dns,CON,2,2,146,178,2764.976968,31,29,538248.875,656221.1875,0.009,0.006,Normal
0.632826,tcp,-,FIN,10,6,534,268,23.703199,254,252,6080.660645,2831.742188,67.632,108.936398,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
4e-06,ggp,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0.004,0.0,Attack
9e-06,fc,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0.004,0.0,Attack
12.058073,udp,-,INT,4,0,2128,0,0.248796,254,0,1058.87561,0.0,4019.35775,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.768,0.0,Normal
5.8e-05,udp,-,INT,2,0,503,0,17241.37888,64,0,34758620.0,0.0,0.058,0.0,Normal
1.87093,tcp,-,FIN,10,8,564,354,9.08639,254,252,2172.181885,1325.544067,205.086778,259.461281,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
7e-06,iatp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
1.05952,tcp,ftp,FIN,52,54,2934,3742,99.101479,31,29,21730.5957,27733.3125,20.768823,19.980527,Normal
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
0.033462,tcp,-,FIN,122,126,7810,15494,7381.507569,31,29,1851891.75,3675094.25,0.282974,0.265895,Normal
0.640471,tcp,-,FIN,10,8,564,354,26.542967,254,252,6345.330566,3872.150391,71.074333,88.302289,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
8e-06,mfe-nsp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
4.714936,tcp,-,FIN,10,8,534,354,3.605563,254,252,816.129883,525.988098,520.595556,661.061312,Attack
0.971973,tcp,http,FIN,10,8,1270,354,17.490198,254,252,9407.668945,2551.51123,107.997,128.655141,Attack
0.032028,tcp,-,FIN,64,66,3806,51808,4027.725639,31,29,935931.0625,12744848.0,0.503397,0.484708,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.242397,udp,-,CON,4,4,568,320,28.878246,31,29,14059.58008,7920.890137,70.680664,75.675664,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
7e-06,etherip,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0.009,0.0,Attack
2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0.002,0.0,Attack
0.017334,tcp,-,FIN,48,50,2974,30506,5595.938851,31,29,1344409.875,13797624.0,0.361149,0.349208,Normal
0.327938,tcp,http,FIN,10,6,874,268,45.740355,254,252,19198.75195,5464.447754,36.340667,57.478,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.001181,udp,dns,CON,2,2,146,178,2540.220091,31,29,494496.1875,602878.875,0.01,0.001,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.744,0.0,Normal
0.752432,tcp,-,FIN,14,10,774,556,30.567547,254,252,7644.544922,5326.727051,56.538308,72.352219,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.53378,tcp,http,FIN,10,8,1040,354,31.848328,254,252,14028.25195,4646.108887,59.217889,67.676289,Attack
3.448658,tcp,http,FIN,48,272,2568,351713,92.499749,62,252,5834.15332,812884.3125,74.951349,12.399203,Attack
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0.009,0.0,Normal
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
0.981981,tcp,-,FIN,10,8,622,354,17.311944,254,252,4562.206543,2525.50708,109.109,122.855859,Normal
0.870648,tcp,-,FIN,10,8,564,354,19.525686,254,252,4667.787598,2848.453125,94.677222,114.17957,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.986125,tcp,http,FIN,10,10,810,1144,19.267334,62,252,5914.057617,8355.938477,109.452444,99.783555,Normal
1.16043,tcp,http,FIN,14,18,1684,10168,26.714236,31,29,10782.21094,66209.94531,89.235231,68.233824,Normal
0.14834,tcp,-,FIN,22,24,1958,2308,303.357149,31,29,100795.4688,119293.5156,7.046047,6.709273,Normal
2.726015,tcp,smtp,FIN,24,20,6134,1758,15.773941,62,252,17253.02344,4903.861328,118.522388,139.363469,Attack
7e-06,udp,-,INT,2,0,78,0,142857.1409,254,0,44571428.0,0.0,0.007,0.0,Attack
0.006309,tcp,-,FIN,24,24,2158,2478,7449.675252,31,29,2623553.75,3011570.75,0.265818,0.251522,Normal
1.092953,tcp,http,FIN,14,18,1684,10168,28.363526,31,29,11447.88477,70297.625,84.041231,64.259765,Normal
0.613795,tcp,http,FIN,10,8,864,354,27.696544,254,252,10140.19336,4040.437012,64.919333,79.397141,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
3e-06,udp,-,INT,2,0,89,0,333333.3215,254,0,119999992.0,0.0,0.003,0.0,Attack
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
1.007901,tcp,http,FIN,14,18,1684,10168,30.75699,31,29,12413.91797,76229.71094,77.504925,59.256471,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.724,0.0,Normal
6e-06,udp,-,INT,2,0,192,0,166666.6608,254,0,127999992.0,0.0,0.006,0.0,Normal
0.000887,udp,dns,CON,2,2,130,162,3382.18714,31,29,586245.75,730552.4375,0.006,0.002,Normal
0.209578,tcp,-,FIN,10,6,630,268,71.5724,254,252,21643.49414,8550.515625,23.286444,34.752602,Normal
0.001037,udp,dns,CON,2,2,146,178,2892.960519,31,29,563163.0,686595.9375,0.008,0.007,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.001801,udp,-,CON,4,4,544,304,3886.729645,31,29,1812326.5,1012770.688,0.458,0.222333,Normal
0.000898,udp,dns,CON,2,2,130,162,3340.757136,31,29,579064.5625,721603.5625,0.006,0.002,Normal
0.546178,tcp,http,FIN,12,16,1568,12348,49.434435,62,252,21062.73047,169571.0938,49.652544,29.338001,Attack
0.40839,udp,-,CON,4,4,568,320,17.140479,31,29,8344.964844,4701.388672,131.003336,131.016664,Normal
0.227979,tcp,smtp,FIN,52,42,37358,3380,407.932302,31,29,1285732.375,115800.1406,4.55232,5.541976,Normal
0.528646,tcp,-,FIN,10,6,754,268,28.374376,254,252,10275.30762,3389.791992,56.612444,87.033797,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.48692,tcp,http,FIN,10,10,770,1404,39.020784,62,252,11385.85352,20767.27148,54.102222,48.769668,Attack
0.004684,udp,-,CON,4,4,568,320,1494.449249,31,29,727583.3125,409906.0938,1.207333,1.067,Normal
0.859078,tcp,-,FIN,16,12,900,642,31.429044,254,252,7859.588867,5484.950195,56.209734,73.323906,Attack
9e-06,udp,-,REQ,2,0,104,0,111111.1072,254,0,46222220.0,0.0,44648.776,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.603309,tcp,-,FIN,64,106,4172,114238,280.121806,31,29,54459.65625,1500537.875,9.571572,5.796711,Normal
0.891943,tcp,ftp,FIN,12,12,632,682,25.786402,254,252,5202.126465,5614.708496,81.015179,73.531906,Attack
0.884384,tcp,http,FIN,10,6,890,268,16.960959,254,252,7245.72168,2026.269165,94.825111,163.651406,Attack
1.134149,tcp,http,FIN,14,18,1684,10168,27.33327,31,29,11032.06055,67744.1875,87.216695,66.684706,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
0.585707,tcp,http,FIN,10,8,834,354,29.024751,254,252,10257.68848,4234.19873,65.023667,77.052,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
0.540487,tcp,http,FIN,10,6,992,268,27.752749,254,252,13217.70898,3315.528564,53.580111,91.541797,Attack
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0.009,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.581793,tcp,http,FIN,10,6,858,268,25.782365,254,252,10629.20996,3080.133301,55.542889,100.437,Attack
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
9e-06,aes-sp3-d,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.004224,tcp,-,FIN,22,14,1470,1728,8285.984784,31,29,2659091.0,3039772.75,0.2112,0.275615,Normal
0.695763,tcp,-,FIN,230,438,13246,548216,958.659785,31,29,151649.3438,6289095.5,3.063657,1.5947,Normal
0.00401,tcp,http,FIN,8,10,1052,824,4239.401707,31,29,1837406.625,1480299.375,0.521714,0.384444,Normal
0.028344,tcp,-,FIN,68,70,4014,59460,4833.474498,31,29,1116285.625,16542761.0,0.417716,0.403739,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.744871,tcp,-,FIN,12,8,1068,732,25.507772,254,252,10514.57227,6884.413574,64.659729,88.806711,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
2.331623,tcp,ftp,FIN,24,22,1284,1610,19.29986,62,252,4223.66748,5273.57959,101.374912,106.942524,Attack
1.991012,tcp,http,FIN,32,116,2876,154744,73.831801,62,252,11198.3252,616410.125,64.222907,16.998374,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.605934,tcp,-,FIN,10,6,534,268,24.75517,254,252,6350.526367,2957.417725,67.225,101.128203,Normal
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.6,0.0,Normal
3.08133,tcp,ftp,FIN,24,22,1276,1652,14.604083,62,252,3175.252197,4094.335693,133.970864,142.815188,Attack
0.041998,tcp,ssh,FIN,32,24,3728,5474,1309.586203,31,29,688032.75,999285.6875,1.399933,1.797826,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0.007,0.0,Attack
1.1e-05,udp,-,INT,2,0,2914,0,90909.0902,254,0,1059636352.0,0.0,0.011,0.0,Attack
4.565437,tcp,http,FIN,44,226,2288,297735,58.920977,62,252,3918.135498,519412.2813,106.157,19.602333,Attack
2e-06,unas,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0.002,0.0,Attack
5e-06,udp,-,INT,2,0,432,0,200000.0051,254,0,345600000.0,0.0,0.005,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.280538,tcp,-,FIN,10,6,534,268,53.468694,254,252,13716.50195,6387.726562,31.133333,47.785,Attack
0.973371,tcp,-,FIN,10,6,534,268,15.410362,254,252,3953.271484,1841.024536,105.860444,173.226594,Attack
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
0.073763,tcp,smtp,FIN,54,42,37938,3380,1287.908607,31,29,4038447.5,357903.0313,1.384623,1.787512,Normal
8e-06,udp,-,INT,2,0,182,0,125000.0003,254,0,91000000.0,0.0,0.008,0.0,Attack
1.08828,tcp,http,FIN,14,18,1684,10168,28.485317,31,29,11497.04199,70599.48438,83.688077,67.981753,Normal
2.898455,tcp,smtp,FIN,44,22,25467,1788,22.425741,62,252,68695.91406,4711.475586,69.010833,131.423094,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
4.371233,ospf,-,INT,42,0,2688,0,9.379505,254,0,4802.306152,0.0,106.615437,0.0,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0.01,0.0,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0.01,0.0,Attack
0.741704,tcp,smtp,FIN,34,22,22260,1860,74.153572,62,252,233041.75,19155.89063,22.475879,33.948477,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.001049,udp,dns,CON,2,2,146,178,2859.866662,31,29,556720.6875,678741.6875,0.009,0.007,Normal
0.231865,tcp,http,FIN,10,14,780,9664,99.195651,62,252,24220.99023,309628.4375,25.638444,16.707923,Attack
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
3e-06,vrrp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
0.861455,tcp,http,FIN,10,10,796,1220,22.055707,62,252,6658.501953,10196.70215,95.582333,85.095445,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.001046,udp,dns,CON,2,2,146,178,2868.068701,31,29,558317.375,680688.3125,0.008,0.007,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.066052,tcp,-,FIN,48,50,2958,33044,1468.539999,31,29,350875.0938,3922243.25,1.398702,1.337776,Normal
0.894099,tcp,-,FIN,10,6,534,268,16.776666,254,252,4303.773926,2004.252319,99.344333,135.119797,Normal
4.220663,tcp,ftp,FIN,26,22,1330,1642,11.135691,62,252,2424.263672,2972.044922,168.826515,197.649714,Attack
1e-05,udp,-,INT,2,0,1390,0,100000.0025,254,0,556000000.0,0.0,0.01,0.0,Attack
1.781173,tcp,-,FIN,28,82,1446,87308,61.195628,62,252,6265.53418,387358.2188,65.957293,21.372371,Attack
0.651446,tcp,-,FIN,14,8,3492,736,32.23598,254,252,39825.25,7908.560547,50.11123,89.134289,Attack
0.96437,tcp,-,FIN,10,8,546,354,17.628089,254,252,4081.420898,2571.626953,96.245333,124.32157,Normal
8e-06,ddp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
0.898007,tcp,http,FIN,10,8,852,1988,18.930811,62,252,6832.90918,15500.99316,99.778556,113.90443,Attack
0.815113,tcp,-,FIN,60,14,68183,612,89.558134,254,252,658038.8125,5584.501953,13.405474,59.463539,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
3e-06,larp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
5.963188,tcp,ssh,FIN,106,114,9400,12298,36.725321,31,29,12492.64648,16355.00977,56.789373,52.765762,Normal
1.467908,tcp,-,FIN,10,8,738,354,11.581107,254,252,3624.205322,1689.479126,162.928556,196.834859,Normal
5e-06,br-sat-mon,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0.005,0.0,Attack
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0.006,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
0.013371,tcp,-,FIN,16,18,1540,1644,2468.027809,31,29,863959.3125,929175.0625,0.870467,0.759706,Normal
0.272337,tcp,ftp-data,FIN,14,6,8928,320,69.766505,31,29,243551.2031,7843.224121,20.949,54.335199,Normal
1.193587,tcp,http,FIN,14,40,944,46140,44.403971,62,252,5878.080566,301524.75,91.814385,28.650473,Attack
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
3.408137,tcp,-,FIN,40,42,2558,23162,23.76665,31,29,5856.571777,53075.32813,87.380022,83.112197,Normal
3.081309,tcp,ftp,FIN,22,24,1174,1706,14.604182,62,252,2910.451416,4244.949219,146.728994,129.312827,Attack
0.478868,tcp,http,FIN,10,16,826,9606,52.206453,62,252,12429.3125,150454.8125,53.207556,28.548932,Attack
8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0.008,0.0,Attack
4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0.004,0.0,Attack
1.09358,tcp,-,FIN,10,8,564,354,15.545273,254,252,3716.234619,2267.781006,115.270556,144.276859,Attack
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.004372,udp,-,CON,4,4,568,304,1601.097812,31,29,779505.875,417200.3438,1.196,0.983667,Normal
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0.006,0.0,Attack
7e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0.007,0.0,Attack
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0.001,0.0,Attack
8e-06,wsn,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0.008,0.0,Attack
3e-06,swipe,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
4e-06,visa,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0.004,0.0,Attack
0.471101,tcp,-,FIN,10,6,756,268,31.840307,254,252,11564.39941,3803.855225,48.919333,60.113199,Attack
0.650235,tcp,http,FIN,10,6,850,268,23.068583,254,252,9411.981445,2755.926758,72.234333,108.815797,Attack
0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0.001,0.007,Normal
0.004276,udp,-,CON,4,4,568,304,1637.04398,31,29,797006.5625,426566.875,1.139667,0.932667,Normal
1.109224,tcp,http,FIN,12,18,1580,10168,26.144405,31,29,10450.54981,69266.44531,100.788366,65.204824,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
0.001695,udp,-,CON,4,4,544,304,4129.793548,31,29,1925663.75,1076106.25,0.442333,0.208,Normal
0.005421,tcp,-,FIN,22,24,2054,2478,8301.051364,31,29,2893931.0,3504888.25,0.241048,0.21013,Normal
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0.003,0.0,Attack
2.255197,ospf,-,INT,18,0,2858,0,7.538144,254,0,9577.876953,0.0,132.658641,0.0,Attack
0.302722,tcp,ftp-data,FIN,14,6,8928,320,62.763854,31,29,219105.3125,7055.978516,23.286308,60.413199,Normal
0.958434,tcp,-,FIN,10,8,564,354,17.737268,254,252,4240.250488,2587.554199,96.737889,123.16943,Attack
4.989182,tcp,pop3,FIN,22,38,1050,30276,11.825586,62,252,1608.279663,47270.27344,237.580101,132.053407,Attack
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0.008,0.0,Attack
0.484597,tcp,-,FIN,10,6,602,268,30.953555,254,252,8947.640625,3697.917969,51.139,84.827398,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.029321,tcp,smtp,FIN,52,42,37492,3380,3171.78814,31,29,10032673.0,900378.5625,0.57914,0.701781,Normal
9e-06,ipx-n-ip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
8.806872,tcp,-,FIN,460,858,25784,1094788,149.542306,31,29,23370.83984,993327.0,19.186395,10.275751,Normal
1.004593,tcp,http,FIN,12,18,1580,10168,28.867412,31,29,11539.00098,76480.72656,91.29527,59.059997,Normal
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
9e-06,xtp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
0.889038,tcp,-,FIN,22,56,1204,54114,86.610469,62,252,10348.26367,478251.75,42.335143,15.798764,Attack
1.1e-05,udp,-,INT,2,0,1064,0,90909.0902,254,0,386909088.0,0.0,0.011,0.0,Attack
1.146232,tcp,http,FIN,16,8,11168,354,20.065746,254,252,73074.21094,2163.61084,76.343934,142.329719,Attack
0.005351,tcp,-,FIN,22,24,2054,2478,8409.643058,31,29,2931788.5,3550738.25,0.238571,0.209435,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
0.73469,tcp,http,FIN,10,8,844,1118,23.139011,62,252,8275.598633,10660.27832,81.632222,96.827289,Normal
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
1.296045,tcp,http,FIN,12,20,908,17878,23.918924,62,252,5141.796875,104842.0469,117.745635,61.861262,Attack
0.242737,tcp,-,FIN,10,6,620,268,61.795278,254,252,18390.27539,7382.475586,22.546889,43.138398,Attack
0.544572,tcp,http,FIN,10,8,510,354,31.217176,254,252,6742.910156,4554.035156,60.508,68.46,Attack
0.050006,tcp,ssh,FIN,126,122,12648,13098,4939.407423,31,29,2007439.125,2078310.625,0.42378,0.440187,Normal
0.634068,tcp,-,FIN,10,10,608,646,29.96524,254,252,6914.084961,7343.061035,70.452,62.972445,Normal
0.22619,tcp,http,FIN,10,6,1024,268,66.315929,254,252,32609.75195,7922.542969,23.226333,43.423801,Attack
0.653954,tcp,ssh,FIN,108,114,9504,12298,337.944244,31,29,115188.5234,149135.8594,6.166321,5.782381,Normal
4.006597,tcp,smtp,FIN,106,32,115456,2420,34.193606,62,252,228357.375,4682.277832,39.280362,126.567352,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
8.663427,tcp,-,REQ,6,0,270,0,0.577139,254,0,207.769958,0.0,1732.685375,0.0,Normal
0.103824,tcp,-,CON,6,2,986,86,67.421793,62,252,63337.95703,3313.299561,20.7648,0.003,Normal
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0.005,0.0,Attack
2.350651,tcp,-,FIN,28,30,4256,3080,24.248602,31,29,13967.19434,10135.06445,87.049367,81.038687,Normal
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0.003,0.0,Attack
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0.009,0.0,Attack
2.087598,tcp,-,FIN,26,68,1334,69956,44.548805,62,252,4916.655273,264142.8125,83.50392,30.161837,Attack
0.452305,tcp,-,FIN,10,8,1332,354,37.585259,254,252,21206.92969,5483.025879,48.530889,56.865285,Attack
0.746453,tcp,-,FIN,12,8,1002,740,25.453713,254,252,9849.24707,6944.844727,64.765455,96.704289,Attack
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,60000.752,0.0,Normal
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0.009,0.0,Attack
1.498977,tcp,-,FIN,14,10,4028,554,15.343798,254,252,19965.61719,2663.149658,115.305917,160.640109,Attack
0.001062,udp,dns,CON,2,2,130,162,2824.858614,31,29,489642.1563,610169.4375,0.009,0.007,Normal
6.530144,tcp,http,FIN,58,248,4128,330160,46.706472,62,252,4970.181152,402844.4063,114.563931,25.968134,Attack
2.57346,tcp,-,FIN,12,10,3054,846,8.16022,254,252,8704.234375,2368.795166,231.151358,279.466563,Attack
2e-06,udp,-,INT,2,0,104,0,500000.0013,254,0,208000000.0,0.0,0.002,0.0,Attack
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0.008,0.0,Attack
0.404532,tcp,http,FIN,10,6,1152,268,37.079886,254,252,20507.64844,4429.810547,39.952444,68.130398,Attack
0.065332,tcp,-,FIN,90,92,5174,83812,2770.464579,31,29,626584.1875,10151350.0,0.738625,0.712154,Normal
